samples,Pseudomonadota,Actinomycetota,Chloroflexota,Bacillota,Cyanobacteriota,Candidatus.Melainabacteria,Candidatus.Margulisbacteria,Deinococcota,Armatimonadota,Mycoplasmatota,Thermomicrobiota,Candidatus.Kaiserbacteria,Candidatus.Nomurabacteria,Candidatus.Yanofskybacteria,Candidatus.Azambacteria,Candidatus.Falkowbacteria,Candidatus.Magasanikbacteria,Candidatus.Nealsonbacteria,Candidatus.Uhrbacteria,Candidatus.Giovannonibacteria,Candidatus.Moranbacteria,Candidatus.Zambryskibacteria,Candidatus.Staskawiczbacteria,Candidatus.Wolfebacteria,Candidatus.Harrisonbacteria,Candidatus.Taylorbacteria,Candidatus.Buchananbacteria,Candidatus.Portnoybacteria,Candidatus.Adlerbacteria,Candidatus.Sungbacteria,Candidatus.Jorgensenbacteria,Candidatus.Liptonbacteria,Candidatus.Tagabacteria,Candidatus.Ryanbacteria,Candidatus.Wildermuthbacteria,Candidatus.Komeilibacteria,Candidatus.Kuenenbacteria,Candidatus.Lloydbacteria,Candidatus.Kerfeldbacteria,Candidatus.Terrybacteria,Candidatus.Yonathbacteria,Candidatus.Niyogibacteria,Candidatus.Campbellbacteria,Candidatus.Colwellbacteria,Candidatus.Vogelbacteria,Candidatus.Spechtbacteria,Candidatus.Andersenbacteria,Candidatus.Parcubacteria,Candidatus.Veblenbacteria,Candidatus.Woesebacteria,Candidatus.Gottesmanbacteria,Candidatus.Roizmanbacteria,Candidatus.Levybacteria,Candidatus.Daviesbacteria,Candidatus.Curtissbacteria,Candidatus.Shapirobacteria,Candidatus.Beckwithbacteria,Candidatus.Amesbacteria,Candidatus.Chisholmbacteria,Candidatus.Collierbacteria,Candidatus.Woykebacteria,Candidatus.Pacebacteria,Candidatus.Blackburnbacteria,Candidatus.Microgenomates,Candidatus.Gracilibacteria,candidate.division.NC10,Candidatus.Rokubacteria,Candidatus.Handelsmanbacteria,Candidatus.Schekmanbacteria,Candidatus.Aminicenantes,Candidatus.Glassbacteria,candidate.division.WWE3,Candidatus.Peregrinibacteria,Candidatus.Doudnabacteria,Candidatus.Berkelbacteria,Candidatus.Gribaldobacteria,Candidatus.Saccharibacteria,Candidatus.Eisenbacteria,Candidatus.Desantisbacteria,Candidatus.Edwardsbacteria,Candidatus.Lindowbacteria,Candidatus.Ratteibacteria,Candidatus.Dadabacteria,Candidatus.Firestonebacteria,Candidatus.Raymondbacteria,Candidatus.Riflebacteria,Candidatus.Wallbacteria,candidate.division.CPR1,Candidatus.Coatesbacteria,Candidatus.Bipolaricaulota,Candidatus.Blackallbacteria,candidate.division.CPR2,Candidatus.Fraserbacteria,Candidatus.Fischerbacteria,candidate.division.WOR.3,Candidatus.Wirthbacteria,Candidatus.Abawacabacteria,Candidatus.Absconditabacteria,candidate.division.CPR3,Candidatus.Delongbacteria,Candidatus.Calescamantes,Planctomycetota,Candidatus.Omnitrophica,Verrucomicrobiota,Lentisphaerota,Chlamydiota,Kiritimatiellota,Thermodesulfobacteriota,Nitrospirota,Campylobacterota,Bacteroidota,Ignavibacteriota,Chlorobiota,Balneolota,Gemmatimonadota,candidate.division.Zixibacteria,Candidatus.Marinimicrobia,Candidatus.Hydrogenedentes,Fibrobacterota,Candidatus.Cloacimonetes,Elusimicrobiota,Acidobacteriota,Myxococcota,Nitrospinota,Candidatus.Tectomicrobia,Spirochaetota,Bdellovibrionota,Synergistota,Caldisericota,Fusobacteriota,Thermotogota,Atribacterota,Chrysiogenota,Aquificota,Calditrichota,Deferribacterota,Dictyoglomota,Coprothermobacterota,Nitrososphaerota,Candidatus.Bathyarchaeota,Thermoproteota,Euryarchaeota,Candidatus.Woesearchaeota,Nanoarchaeota,Candidatus.Micrarchaeota,Candidatus.Diapherotrites,Candidatus.Altiarchaeota,Candidatus.Aenigmarchaeota,Candidatus.Nanohaloarchaeota,Candidatus.Thermoplasmatota,Candidatus.Heimdallarchaeota,Candidatus.Lokiarchaeota,Candidatus.Thorarchaeota
mgm4533777,0.583786042624321,0.100710405348934,0.0020894274968658,0.0246552444630171,0.0513999164229001,0.0,0.0,0.0008357709987463,0.0,0.0029251984956122,0.0,0.0004178854993731,0.0,0.0004178854993731,0.0,0.0,0.0004178854993731,0.0,0.0008357709987463,0.0,0.0004178854993731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004178854993731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004178854993731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008357709987463,0.0008357709987463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054325114918512,0.0012536564981195,0.0066861679899707,0.0004178854993731,0.0004178854993731,0.0,0.0041788549937317,0.0004178854993731,0.0054325114918512,0.186794818219808,0.0004178854993731,0.0004178854993731,0.0,0.0016715419974926,0.0,0.0004178854993731,0.0,0.0,0.0,0.0004178854993731,0.0016715419974926,0.0020894274968658,0.0,0.0,0.0020894274968658,0.0004178854993731,0.0,0.0,0.0012536564981195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005014625992478,0.0,0.0,0.0016715419974926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533778,0.58397476340694,0.106750788643533,0.0020189274447949,0.0267507886435331,0.0474447949526814,0.0001261829652996,0.0,0.000378548895899,0.000378548895899,0.0011356466876971,0.0,0.0,0.000378548895899,0.0,0.0001261829652996,0.0001261829652996,0.0005047318611987,0.0,0.000378548895899,0.0,0.0001261829652996,0.0,0.0002523659305993,0.0,0.0,0.0,0.0,0.0001261829652996,0.0,0.0002523659305993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001261829652996,0.0,0.0001261829652996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001261829652996,0.0002523659305993,0.0001261829652996,0.0,0.0001261829652996,0.0,0.0,0.0001261829652996,0.0,0.0001261829652996,0.0,0.0,0.0,0.0002523659305993,0.0001261829652996,0.0,0.0,0.0,0.000378548895899,0.0,0.0001261829652996,0.0001261829652996,0.0,0.0,0.0002523659305993,0.0,0.0,0.0,0.0002523659305993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000378548895899,0.0,0.0,0.0,0.0001261829652996,0.0,0.0,0.0,0.0059305993690851,0.0007570977917981,0.0064353312302839,0.0006309148264984,0.0002523659305993,0.0002523659305993,0.0039116719242902,0.0010094637223974,0.0045425867507886,0.181072555205047,0.0012618296529968,0.0,0.0,0.0015141955835962,0.0,0.0001261829652996,0.0,0.0001261829652996,0.0,0.0005047318611987,0.0013880126182965,0.0029022082018927,0.0,0.0,0.002397476340694,0.0008832807570977,0.0,0.0,0.0011356466876971,0.0002523659305993,0.000378548895899,0.0001261829652996,0.0001261829652996,0.0001261829652996,0.0001261829652996,0.0,0.0,0.0025236593059936,0.0001261829652996,0.0006309148264984,0.0035331230283911,0.000378548895899,0.0001261829652996,0.0,0.0,0.0,0.0,0.0,0.0001261829652996,0.0,0.0,0.0
mgm4533779,0.577029031574486,0.108497563043018,0.0016952744225471,0.0260648442466624,0.0550964187327824,0.0006357279084551,0.0,0.0002119093028183,0.0,0.0016952744225471,0.0,0.0002119093028183,0.0,0.0,0.0002119093028183,0.0002119093028183,0.0,0.0002119093028183,0.0010595465140919,0.0,0.0,0.0,0.0,0.0004238186056367,0.0,0.0,0.0,0.0002119093028183,0.0,0.0002119093028183,0.0,0.0,0.0,0.0002119093028183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002119093028183,0.0,0.0,0.0,0.0,0.0,0.0,0.0002119093028183,0.0002119093028183,0.0004238186056367,0.0,0.0,0.0002119093028183,0.0,0.0004238186056367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002119093028183,0.0002119093028183,0.0,0.0,0.0,0.0,0.0002119093028183,0.0,0.0,0.0,0.0,0.0002119093028183,0.0002119093028183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044500953591862,0.0004238186056367,0.0063572790845518,0.0002119093028183,0.0004238186056367,0.0002119093028183,0.0052977325704598,0.0002119093028183,0.004873913964823,0.185208730663276,0.0008476372112735,0.0002119093028183,0.0002119093028183,0.0010595465140919,0.0,0.0002119093028183,0.0,0.0,0.0,0.0008476372112735,0.0002119093028183,0.0021190930281839,0.0,0.0,0.0019071837253655,0.0012714558169103,0.0,0.0,0.0006357279084551,0.0004238186056367,0.0,0.0,0.0,0.0002119093028183,0.0002119093028183,0.0002119093028183,0.0,0.0029667302394575,0.0,0.0,0.0016952744225471,0.0002119093028183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002119093028183,0.0
mgm4533780,0.571677384780279,0.110798499464094,0.0018756698821007,0.0265273311897106,0.0551982851018221,0.0002679528403001,0.0,0.0002679528403001,0.0002679528403001,0.0022775991425509,0.0,0.00013397642015,0.0,0.0002679528403001,0.0,0.0006698821007502,0.00013397642015,0.0002679528403001,0.00013397642015,0.0,0.00013397642015,0.00013397642015,0.0002679528403001,0.0,0.0,0.0,0.0,0.0002679528403001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013397642015,0.0,0.0002679528403001,0.0,0.0009378349410503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013397642015,0.0,0.0002679528403001,0.00013397642015,0.0,0.0,0.0,0.0002679528403001,0.0,0.0,0.0002679528403001,0.0,0.0004019292604501,0.0006698821007502,0.00013397642015,0.00013397642015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013397642015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002679528403001,0.0,0.0,0.0,0.0044212218649517,0.0005359056806002,0.0066988210075026,0.0004019292604501,0.00013397642015,0.0,0.0042872454448017,0.0009378349410503,0.0040192926045016,0.185155412647374,0.0006698821007502,0.00013397642015,0.0,0.0021436227224008,0.0,0.0004019292604501,0.0,0.0,0.0,0.0005359056806002,0.0013397642015005,0.0020096463022508,0.00013397642015,0.00013397642015,0.0022775991425509,0.0013397642015005,0.00013397642015,0.0,0.0008038585209003,0.0002679528403001,0.0,0.0,0.0,0.0,0.0,0.00013397642015,0.0,0.0028135048231511,0.0,0.0,0.0021436227224008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013397642015,0.0,0.0,0.00013397642015
mgm4533781,0.570405278039585,0.108199811498586,0.002827521206409,0.02186616399623,0.0573044297832234,0.0001885014137606,0.0,0.0005655042412818,0.0,0.0013195098963242,0.0,0.0001885014137606,0.0001885014137606,0.0,0.0,0.0,0.0,0.0,0.0005655042412818,0.0,0.0,0.0,0.0,0.0,0.0,0.0001885014137606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001885014137606,0.0,0.0,0.0001885014137606,0.0,0.0,0.0,0.0001885014137606,0.0,0.0,0.0,0.0,0.0,0.0,0.0001885014137606,0.0003770028275212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001885014137606,0.0,0.0,0.0,0.0,0.0001885014137606,0.0001885014137606,0.0001885014137606,0.0001885014137606,0.0,0.0,0.000942507068803,0.0,0.0001885014137606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001885014137606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001885014137606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065975494816211,0.0005655042412818,0.0054665409990574,0.0005655042412818,0.0001885014137606,0.0,0.0060320452403393,0.0003770028275212,0.0049010367577756,0.19057492931197,0.000942507068803,0.0001885014137606,0.0,0.0015080113100848,0.0,0.0,0.0,0.0,0.0,0.0001885014137606,0.0005655042412818,0.0020735155513666,0.0001885014137606,0.0001885014137606,0.0024505183788878,0.0007540056550424,0.0,0.0003770028275212,0.0011310084825636,0.0001885014137606,0.0,0.0,0.0003770028275212,0.0,0.0,0.0,0.0,0.003770028275212,0.0,0.0003770028275212,0.0011310084825636,0.0001885014137606,0.0001885014137606,0.0,0.0,0.0001885014137606,0.0,0.0,0.0,0.0001885014137606,0.0,0.0001885014137606
mgm4533782,0.580383480825959,0.109513274336283,0.0025811209439528,0.0228613569321534,0.0529129793510324,0.0005530973451327,0.0,0.0003687315634218,0.0001843657817109,0.0040560471976401,0.0001843657817109,0.0003687315634218,0.0001843657817109,0.0003687315634218,0.0001843657817109,0.0001843657817109,0.0003687315634218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001843657817109,0.0,0.0,0.0001843657817109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001843657817109,0.0,0.0,0.0,0.0,0.0,0.0001843657817109,0.0001843657817109,0.0001843657817109,0.0001843657817109,0.0001843657817109,0.0,0.0,0.0,0.0,0.0,0.0001843657817109,0.0,0.0,0.0,0.0,0.0,0.0001843657817109,0.0001843657817109,0.0,0.0,0.0,0.0,0.0005530973451327,0.0,0.0001843657817109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033185840707964,0.0009218289085545,0.0057153392330383,0.0003687315634218,0.0003687315634218,0.0001843657817109,0.0038716814159292,0.0012905604719764,0.0051622418879056,0.184181415929204,0.0011061946902654,0.0,0.0,0.0018436578171091,0.0,0.0,0.0,0.0,0.0,0.0007374631268436,0.0016592920353982,0.0016592920353982,0.0001843657817109,0.0,0.0016592920353982,0.0005530973451327,0.0,0.0,0.0003687315634218,0.0001843657817109,0.0,0.0,0.0001843657817109,0.0,0.0,0.0,0.0,0.0038716814159292,0.0,0.0003687315634218,0.0016592920353982,0.0003687315634218,0.0,0.0,0.0,0.0,0.0,0.0,0.0001843657817109,0.0,0.0,0.0
mgm4533783,0.555425545017859,0.111898016997167,0.0003695036334523,0.0119472841482941,0.0246951595024018,0.0,0.0,0.0001847518167261,0.0,0.0006158393890873,6.15839389087326e-05,0.0001847518167261,0.0,6.15839389087326e-05,0.0,0.0,0.0001847518167261,0.0,6.15839389087326e-05,0.0,6.15839389087326e-05,0.0,6.15839389087326e-05,6.15839389087326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15839389087326e-05,0.0,6.15839389087326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15839389087326e-05,0.0,0.0001231678778174,6.15839389087326e-05,6.15839389087326e-05,6.15839389087326e-05,6.15839389087326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15839389087326e-05,0.0,0.0,6.15839389087326e-05,0.0,6.15839389087326e-05,0.0001231678778174,6.15839389087326e-05,6.15839389087326e-05,0.0,0.0001231678778174,0.0,6.15839389087326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15839389087326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016627663505357,0.0003695036334523,0.0023401896785318,0.0003079196945436,0.0001847518167261,0.0,0.0013548466559921,0.0001231678778174,0.0012932627170833,0.279591082645646,0.0003695036334523,6.15839389087326e-05,6.15839389087326e-05,0.000677423327996,0.0,0.0,0.0,0.0,0.0,0.0,0.0005542554501785,0.0010469269614484,6.15839389087326e-05,0.0,0.0004926715112698,0.0004926715112698,0.0,0.0,0.0001231678778174,0.0,0.0,0.0,0.0,6.15839389087326e-05,6.15839389087326e-05,0.0,0.0,0.0008005912058135,0.0,6.15839389087326e-05,0.0006158393890873,6.15839389087326e-05,0.0,6.15839389087326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533784,0.558423369347739,0.109943977591036,0.0005502200880352,0.0128551420568227,0.0230592236894758,0.0001500600240096,0.0,0.0002000800320128,0.0001000400160064,0.000500200080032,0.0,5.00200080032013e-05,5.00200080032013e-05,0.0,0.0,0.0001500600240096,0.0003001200480192,0.0001500600240096,0.0001500600240096,0.0,0.0001000400160064,5.00200080032013e-05,5.00200080032013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00200080032013e-05,0.0,0.0,5.00200080032013e-05,0.0,0.0,0.0001000400160064,0.0,0.0,0.0,0.0,0.0,0.0,5.00200080032013e-05,0.0,0.0,0.0,0.0001500600240096,5.00200080032013e-05,0.0,0.0001000400160064,5.00200080032013e-05,0.0001500600240096,5.00200080032013e-05,0.0,5.00200080032013e-05,0.0,0.0,0.0,5.00200080032013e-05,0.0,0.0,5.00200080032013e-05,0.0,5.00200080032013e-05,0.0,5.00200080032013e-05,0.0,5.00200080032013e-05,5.00200080032013e-05,5.00200080032013e-05,5.00200080032013e-05,0.0,0.0,0.0001000400160064,5.00200080032013e-05,0.0,5.00200080032013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00200080032013e-05,5.00200080032013e-05,0.0,0.0,5.00200080032013e-05,5.00200080032013e-05,0.0,0.0,0.0,0.0016006402561024,0.0003001200480192,0.0018507402961184,0.0003001200480192,0.0002000800320128,5.00200080032013e-05,0.0018007202881152,0.0002000800320128,0.0016506602641056,0.278161264505802,0.0004501800720288,0.000250100040016,0.0,0.0007002801120448,0.0,5.00200080032013e-05,0.0,0.0,0.0,0.0001500600240096,0.000500200080032,0.0006002400960384,0.0001000400160064,0.0,0.0003001200480192,0.0003001200480192,0.0,0.0,0.0004501800720288,0.000250100040016,5.00200080032013e-05,0.0,5.00200080032013e-05,0.0,0.0001000400160064,0.0,0.0,0.0003501400560224,0.0,0.000250100040016,0.0004001600640256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00200080032013e-05,5.00200080032013e-05,0.0,0.0
mgm4533785,0.557501751576419,0.10969872885597,0.0006005404864377,0.0115103593233911,0.0241717545791212,5.00450405364828e-05,0.0,0.0004003603242918,0.0,0.0006505855269742,0.0,0.0002001801621459,5.00450405364828e-05,5.00450405364828e-05,5.00450405364828e-05,0.0001000900810729,0.0002502252026824,0.0,0.0001501351216094,0.0,0.0001000900810729,5.00450405364828e-05,5.00450405364828e-05,5.00450405364828e-05,0.0,5.00450405364828e-05,0.0,0.0001000900810729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00450405364828e-05,0.0,0.0,5.00450405364828e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.00450405364828e-05,0.0,0.0001000900810729,5.00450405364828e-05,0.0001000900810729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00450405364828e-05,0.0,0.0,0.0,5.00450405364828e-05,0.0,0.0001000900810729,5.00450405364828e-05,5.00450405364828e-05,0.0,5.00450405364828e-05,5.00450405364828e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.00450405364828e-05,0.0,0.0,5.00450405364828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016514863377039,0.0003503152837553,0.0026023421078971,0.0002502252026824,0.0001501351216094,0.0,0.0014012611350215,0.0002502252026824,0.0013011710539485,0.278500650585527,0.0004504053648283,0.0001000900810729,0.0,0.0007506756080472,0.0001000900810729,0.0,0.0,0.0,0.0,0.0004003603242918,0.0005504954459013,0.0007006305675107,5.00450405364828e-05,5.00450405364828e-05,0.0005004504053648,0.0002502252026824,5.00450405364828e-05,0.0,0.0004504053648283,0.0001501351216094,0.0,0.0,0.0001501351216094,0.0001000900810729,0.0001501351216094,0.0,0.0,0.0007006305675107,0.0,0.0001501351216094,0.0009508557701931,5.00450405364828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533786,0.564894225271584,0.108321638338791,0.0004677997816934,0.0127865273662872,0.0233380113311503,5.19777535214928e-05,0.0,0.0002079110140859,0.0,0.0007796663028223,0.0,0.0001559332605644,0.0002079110140859,0.0,0.0,0.0,0.0002079110140859,0.0,5.19777535214928e-05,0.0,5.19777535214928e-05,0.0001039555070429,5.19777535214928e-05,5.19777535214928e-05,0.0,0.0,5.19777535214928e-05,5.19777535214928e-05,0.0,0.0,0.0,0.0,0.0,5.19777535214928e-05,0.0,0.0,0.0,5.19777535214928e-05,0.0,0.0,5.19777535214928e-05,0.0,0.0,0.0,0.0,5.19777535214928e-05,5.19777535214928e-05,0.0,0.0,5.19777535214928e-05,0.0002079110140859,5.19777535214928e-05,5.19777535214928e-05,0.0001039555070429,5.19777535214928e-05,5.19777535214928e-05,5.19777535214928e-05,0.0,0.0,0.0,0.0,5.19777535214928e-05,0.0,0.0,0.0,0.0001039555070429,0.0,0.0,0.0,5.19777535214928e-05,0.0,0.0001039555070429,5.19777535214928e-05,0.0,0.0,0.0,0.0,5.19777535214928e-05,0.0,0.0,0.0,0.0,0.0,5.19777535214928e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016113103591662,0.0002079110140859,0.0015073548521232,0.0001559332605644,0.0,0.0,0.0011954883309943,0.0003638442746504,0.0013514215915588,0.274962316128697,0.0003638442746504,0.0001559332605644,0.0,0.0006237330422579,5.19777535214928e-05,0.0001039555070429,0.0,0.0,0.0,0.0002079110140859,0.0004677997816934,0.0006757107957794,0.0,0.0,0.0005197775352149,0.0002598887676074,0.0,0.0,0.0002079110140859,5.19777535214928e-05,0.0,0.0,5.19777535214928e-05,0.0,5.19777535214928e-05,0.0,0.0,0.0004677997816934,0.0,0.0001559332605644,0.0009875773169083,0.0,0.0,0.0,0.0,0.0,5.19777535214928e-05,0.0,0.0,0.0,0.0,0.0
mgm4533787,0.560201579950967,0.112912013075456,0.0002724053391446,0.0137564696268047,0.0256061018795968,0.0,0.0,0.0004086080087169,0.0,0.0001362026695723,0.0001362026695723,0.0,0.0004086080087169,0.0,0.0,0.0,0.0001362026695723,0.0,0.0,0.0,0.0002724053391446,0.0,0.0001362026695723,0.0,0.0,0.0001362026695723,0.0,0.0,0.0,0.0,0.0001362026695723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001362026695723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001362026695723,0.0,0.0,0.0001362026695723,0.0,0.0,0.0002724053391446,0.0,0.0,0.0001362026695723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027240533914464,0.0002724053391446,0.0027240533914464,0.0,0.0001362026695723,0.0,0.0005448106782892,0.0005448106782892,0.0012258240261509,0.270907109779352,0.0005448106782892,0.0,0.0,0.0008172160174339,0.0,0.0001362026695723,0.0,0.0,0.0,0.0002724053391446,0.0009534186870062,0.0002724053391446,0.0,0.0,0.0002724053391446,0.0002724053391446,0.0,0.0,0.0002724053391446,0.0001362026695723,0.0,0.0,0.0002724053391446,0.0,0.0,0.0,0.0,0.0004086080087169,0.0,0.0001362026695723,0.0005448106782892,0.0001362026695723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533788,0.56472275334608,0.108604206500956,0.0005736137667304,0.0120458891013384,0.0232313575525813,9.56022944550669e-05,0.0,0.0002868068833652,0.0,0.0006692160611854,0.0,0.0001912045889101,0.0001912045889101,0.0,0.0,0.0001912045889101,0.0,0.0,0.0,0.0,9.56022944550669e-05,0.0,9.56022944550669e-05,9.56022944550669e-05,0.0,9.56022944550669e-05,9.56022944550669e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56022944550669e-05,0.0,9.56022944550669e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56022944550669e-05,0.0,0.0,0.0,0.0,9.56022944550669e-05,0.0,0.0,9.56022944550669e-05,9.56022944550669e-05,9.56022944550669e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56022944550669e-05,0.0,0.0,0.0,0.0002868068833652,9.56022944550669e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001434034416826,0.0005736137667304,0.0021988527724665,9.56022944550669e-05,9.56022944550669e-05,0.0,0.001529636711281,0.0005736137667304,0.001434034416826,0.273900573613767,0.0004780114722753,9.56022944550669e-05,0.0,0.0006692160611854,0.0,0.0,0.0,0.0,0.0,0.0001912045889101,0.0006692160611854,0.0006692160611854,0.0,0.0,0.0007648183556405,0.0001912045889101,0.0,0.0,0.0,0.0,0.0,0.0,9.56022944550669e-05,0.0,0.0001912045889101,0.0,0.0,0.0007648183556405,0.0,9.56022944550669e-05,0.0008604206500956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533789,0.556108543666311,0.113046569498756,0.0005924872615238,0.0129162223012205,0.0231070031994312,0.0001184974523047,0.0,0.0004739898092191,0.0,0.0013034719753525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001184974523047,0.0001184974523047,0.0,0.0001184974523047,0.0,0.0002369949046095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001184974523047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001184974523047,0.0001184974523047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001184974523047,0.0,0.0,0.0,0.0,0.0001184974523047,0.0001184974523047,0.0,0.0,0.0,0.0,0.0,0.0003554923569143,0.0,0.0,0.0,0.0001184974523047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001184974523047,0.0,0.0,0.0,0.0016589643322668,0.0002369949046095,0.0016589643322668,0.0,0.0001184974523047,0.0,0.0010664770707429,0.0001184974523047,0.0010664770707429,0.278350515463918,0.0003554923569143,0.0,0.0,0.0004739898092191,0.0,0.0001184974523047,0.0,0.0,0.0,0.0001184974523047,0.0005924872615238,0.0003554923569143,0.0,0.0,0.0011849745230477,0.0001184974523047,0.0,0.0,0.0007109847138286,0.0,0.0,0.0,0.0,0.0,0.0002369949046095,0.0,0.0,0.0009479796184382,0.0,0.0002369949046095,0.0005924872615238,0.0001184974523047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533790,0.565864833906071,0.0994654448262696,0.0003818251240931,0.0106911034746086,0.0252004581901489,0.0,0.0001909125620465,0.0,0.0,0.0011454753722795,0.0,0.0003818251240931,0.0001909125620465,0.0,0.0,0.0005727376861397,0.0001909125620465,0.0001909125620465,0.0003818251240931,0.0,0.0001909125620465,0.0001909125620465,0.0,0.0,0.0001909125620465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001909125620465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001909125620465,0.0,0.0,0.0,0.0,0.0,0.0001909125620465,0.0,0.0001909125620465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015273004963726,0.0007636502481863,0.0019091256204658,0.0001909125620465,0.0001909125620465,0.0,0.0005727376861397,0.0001909125620465,0.0022909507445589,0.281786941580756,0.0003818251240931,0.0001909125620465,0.0,0.0001909125620465,0.0001909125620465,0.0,0.0,0.0,0.0,0.0003818251240931,0.0001909125620465,0.0009545628102329,0.0,0.0,0.0005727376861397,0.0001909125620465,0.0,0.0,0.0001909125620465,0.0001909125620465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001909125620465,0.0005727376861397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
