#OTU ID	mgm4714016	mgm4714017	mgm4714019	mgm4714022	mgm4714024	mgm4714026	mgm4714027	mgm4714028	mgm4714029	mgm4714030	mgm4714032	mgm4714033	mgm4714034	mgm4714035	mgm4714036	mgm4714039
Candidatus.Gottesmanbacteria	0.0001557203262939	0.000446714346899	0.0004558827959472	0.0004534299139049	0.0002538907328456	0.0002504516766444	0.0002349964750528	0.0004151724199839	0.0001986026375573	0.0001275423440582	0.0001603517183005	0.000139985441514	0.000200161346789	0.0002097479263886	0.0002848976944502	0.0001951843758576
Candidatus.Roizmanbacteria	0.0002435625616392	0.0006125052385316	0.0006306043961561	0.0006140196750796	0.0004164949100613	0.0003437233355327	0.0003649945250821	0.0005834855632206	0.000293617568475	0.0001819604108564	0.0002171852387109	0.0001837308919872	0.000299100415544	0.0003182382331413	0.0003879457966982	0.0003272640286935
Candidatus.Levybacteria	0.0001078063797419	0.0003638189010827	0.0004277666763734	0.0004250905442859	0.0002496116755504	0.0002366336531054	0.0002566628167244	0.0003792656160934	0.0002164625869779	0.0001428474253452	9.7428892132008e-05	0.0001364858054762	0.0002077720443855	0.0001721379533809	0.000245496949473	0.0001893141690648
Candidatus.Daviesbacteria	6.78780909486562e-05	0.0002210545221768	0.0002329621336118	0.0002645007831112	0.0001469143004668	0.0001329984765629	0.0001316646916962	0.0002333942252882	0.0001207332580834	9.86327460716958e-05	6.9012131926839e-05	8.39912649084495e-05	0.000116443673227	0.0001388675926434	0.0001424488472251	0.0001130014807596
Candidatus.Curtissbacteria	5.78960187503244e-05	0.0002164492196314	0.0001867713657405	0.0002361614134921	0.0001297980712862	0.0001537255118714	0.0001416645416985	0.000201975771884	0.0001064452985469	6.80225834977212e-05	6.4952594754672e-05	6.64930847191892e-05	0.0001065497663515	0.0001055972319059	0.0001045635155163	9.24557569851792e-05
Candidatus.Shapirobacteria	5.98924331899908e-05	0.0002486863374489	0.0002289455451012	0.0002493864526477	0.000125519013991	0.0001606345236409	0.0001166649166929	0.0002535918024766	0.0001250196459443	4.42146792735188e-05	5.48037518242545e-05	5.7743994624559e-05	0.000118726882506	0.0001027041570592	0.0001363871941517	0.0001394174113268
Candidatus.Beckwithbacteria	3.59354599139945e-05	0.0001865147530867	0.000212879191059	0.0001983755873334	8.98602031981674e-05	0.0001070896824272	0.0001299980500292	0.0002109524728567	9.28717369872408e-05	4.76158084484049e-05	5.48037518242545e-05	5.5994176605633e-05	9.36115804374629e-05	8.67922454021808e-05	0.0001106251685897	0.0001041961705705
Candidatus.Amesbacteria	3.19426310346617e-05	7.59874919982868e-05	7.02902989345999e-05	8.12395262413116e-05	4.70696302466591e-05	8.4635394176394e-05	6.33323833475831e-05	8.30344839967863e-05	5.14366543313949e-05	2.72090333990885e-05	3.2476297377336e-05	2.44974522649644e-05	5.86023714933711e-05	5.35218846646782e-05	4.69778113189248e-05	5.13643094362107e-05
Candidatus.Chisholmbacteria	2.196055883633e-05	6.90795381802608e-05	7.63151817004228e-05	7.17930697016242e-05	6.56122118589794e-05	5.3544841213637e-05	3.83327583419582e-05	5.83485563220661e-05	5.42942462386946e-05	3.57118563363036e-05	2.4357223033002e-05	2.79970883028165e-05	4.41420460599419e-05	4.19495852777207e-05	7.27398368809158e-05	5.5766964530743e-05
Candidatus.Collierbacteria	2.99462165949954e-05	6.67768869075854e-05	6.4265416168777e-05	5.29001566222494e-05	6.70385642906963e-05	3.28178059051324e-05	4.49993250101248e-05	7.40577830241608e-05	4.64358684936204e-05	3.23107271614176e-05	2.4357223033002e-05	3.32465423595946e-05	5.25138134161377e-05	4.19495852777207e-05	5.45548776606868e-05	4.2558999247146e-05
Candidatus.Woykebacteria	3.39390454743281e-05	0.0001634882403599	0.0001385723036139	0.0001379182654794	6.41858594272624e-05	9.15444059458955e-05	8.99986500202497e-05	0.0001660689679935	6.00094300532941e-05	4.76158084484049e-05	3.2476297377336e-05	4.37454504731508e-05	7.1540557407492e-05	5.35218846646782e-05	8.18323164910303e-05	5.42994128325656e-05
Candidatus.Pacebacteria	6.98745053883226e-05	0.0001427643789058	0.0001506220691455	0.0001681469264064	9.27129080616013e-05	8.80899000611448e-05	0.0001133316333588	0.0001548480917777	7.42973895897927e-05	5.78191959730631e-05	4.4654908893837e-05	5.5994176605633e-05	8.5239813081267e-05	0.0001084903067527	0.0001045635155163	6.60398264179851e-05
Candidatus.Blackburnbacteria	5.98924331899908e-06	2.53291639994289e-05	4.21741793607599e-05	4.15644087746246e-05	2.85270486343389e-05	2.41815411932554e-05	2.16663416715416e-05	2.01975771884075e-05	1.71455514437983e-05	1.53050812869873e-05	1.2178611516501e-05	8.74909009463016e-06	1.36992556737751e-05	2.02515239271755e-05	2.72774388303434e-05	1.90781720763068e-05
Candidatus.Microgenomates	5.98924331899908e-06	2.53291639994289e-05	2.40995310632914e-05	2.45607870031872e-05	1.42635243171694e-05	1.38180235390031e-05	8.33320833520831e-06	2.46859276747203e-05	1.14303676291989e-05	8.50282293721516e-06	6.0893057582505e-06	1.04989081135562e-05	1.29381859141209e-05	1.30188368103271e-05	1.81849592202289e-05	1.46755169817745e-05
Candidatus.Gracilibacteria	7.98565775866544e-06	1.84212101814029e-05	4.21741793607599e-05	3.02286609269997e-05	1.85425816123203e-05	3.45450588475077e-05	2.33329833385833e-05	2.46859276747203e-05	1.50023575133235e-05	1.02033875246582e-05	1.6238148688668e-05	8.74909009463016e-06	1.44603254334292e-05	1.30188368103271e-05	1.81849592202289e-05	5.87020679270979e-06
candidate.division.NC10	0.0003553617702606	0.0007391510585287	0.0006788034582827	0.0006914806187051	0.0004992233511009	0.0005181758827126	0.0005099923501147	0.0006777409234332	0.0005122233493834	0.0004149377593361	0.0004201620973192	0.0004182065065233	0.0005228549248824	0.0005540238331505	0.0005197867510448	0.0005517994385147
Candidatus.Rokubacteria	0.0018506761855707	0.0020885047043165	0.0020263689035717	0.0020102059516454	0.0020296995103332	0.0020554310014267	0.0019849702254466	0.002253151944129	0.0021103316235408	0.0018383103190259	0.0018917443222298	0.0019370485469511	0.0021035968156841	0.0022363468565295	0.0019427598100277	0.0022042626506625
Candidatus.Handelsmanbacteria	0.0003034549948292	0.0006977033356206	0.0005924468053059	0.0006480269186225	0.0004578591305811	0.0004559947767871	0.0005099923501147	0.0006665200472174	0.0004186372144194	0.0003282089653765	0.0003207034366011	0.0003079679713309	0.0004208715770887	0.0004498731386679	0.0004682626999208	0.0004167846822823
Candidatus.Schekmanbacteria	9.58278931039852e-05	0.0006194131923496	0.0006044965708375	0.0005535623532256	0.0002681542571627	0.0002573606884139	0.0002549961750573	0.0004824976772786	0.0002628984554715	0.0001156383919461	0.0001014884293041	0.0001137381712301	0.0002541972997244	0.0002502509742429	0.0002697435617667	0.0002362758234065
Candidatus.Aminicenantes	0.0011139992573338	0.0040457582860906	0.0039643728599114	0.0037861397811067	0.0030367043271253	0.0029518752785195	0.002923289483991	0.0041068406949761	0.0028633070911143	0.0011138698047751	0.0010615689705216	0.0011303824402262	0.0028517283894241	0.0029957790037986	0.0030823505878288	0.0029218954310713
Candidatus.Glassbacteria	0.0002335804894409	0.0004352010905356	0.0003916173797784	0.0003816368442033	0.0002752860193213	0.0002556334354715	0.0003049954250686	0.0004421025229018	0.0002436097100973	0.0002006666213182	0.0001968875528501	0.0002134777983089	0.0002389759045314	0.0002690559607467	0.0002651973219616	0.0002494837886901
candidate.division.WWE3	0.0001557203262939	0.0004398063930809	0.0003996505567995	0.0004137547964383	0.0002553170852773	0.0002849967354919	0.0002716625917277	0.0003949748427955	0.0002100330051865	0.0001292429086456	0.0001319349580954	0.0001382356234951	0.000217665951261	0.0002068548515418	0.0002561048423515	0.0002171976513302
Candidatus.Peregrinibacteria	0.0003274119681052	0.000630926448713	0.0006306043961561	0.0006574733751622	0.0005434402764841	0.0005112668709431	0.0004616597417705	0.000688961799649	0.0003993484690451	0.0003350112237262	0.0003105545936707	0.0003132174253877	0.0003995616238184	0.0004310681521641	0.0005258484041182	0.0004197197856787
Candidatus.Doudnabacteria	6.78780909486562e-05	0.0001750014967233	0.0001646801289324	0.0001643683437905	0.0001098291372422	0.0001053624294848	0.0001383312583644	0.0001997315966409	0.0001014445127091	5.78191959730631e-05	6.29228261685885e-05	6.64930847191892e-05	8.82840921198837e-05	9.40249325190292e-05	0.000133356367615	9.39233086833566e-05
Candidatus.Berkelbacteria	4.9910360991659e-05	0.0002141465683588	0.0002630865474409	0.0002286042482604	0.0001297980712862	0.0001623617765832	0.0001416645416985	0.0002289058748019	0.0001071596965237	7.99265356098225e-05	5.07442146520875e-05	8.22414468895235e-05	0.0001080719058708	0.0001200626061396	0.0001242638880048	0.0001041961705705
Candidatus.Gribaldobacteria	1.39749010776645e-05	8.05927945436375e-05	9.2381535742617e-05	8.69074001651241e-05	4.42169253832252e-05	3.28178059051324e-05	3.66661166749165e-05	7.63019582673172e-05	2.14319393047479e-05	1.19039521121012e-05	2.0297685860835e-05	5.2494540567781e-06	2.58763718282418e-05	4.62891975478298e-05	3.63699184404579e-05	4.40265509453234e-05
Candidatus.Saccharibacteria	0.0001377525963369	0.0001680935429053	0.0002088626025485	0.000179482674254	0.0001854258161232	0.0001640890295256	0.0001833305833745	0.0001817781946956	9.78725228250154e-05	0.0001139378273586	0.0001339647266815	0.0001137381712301	8.98062316391921e-05	0.0001070437693293	0.0001833650054706	0.0001232743426469
Candidatus.Eisenbacteria	0.0004651645644422	0.0004835567672618	0.0004659242672236	0.0004477620399811	0.0004150685576296	0.0004300859826514	0.0003499947500787	0.0005116719554396	0.0005436568603637	0.0004268417114482	0.0004952635350043	0.0004182065065233	0.0005266602736806	0.0004672315877484	0.0004106769957235	0.000504837784173
Candidatus.Desantisbacteria	6.58816765089898e-05	0.0002855287578117	0.0002972275497805	0.000300397317962	0.0001825731112597	0.0001951795824884	0.0002083302083802	0.0002491034519903	0.0001478803812027	8.33276647847085e-05	7.3071669099006e-05	7.34923567948933e-05	0.0001278597196219	0.0001475468171837	0.0001727571125921	0.0001526253766104
Candidatus.Edwardsbacteria	9.9820721983318e-05	0.0002003306607227	0.0002329621336118	0.0002682793657271	0.0001683095869425	0.0001347257295052	0.0001849972250416	0.0002693010291787	0.00015073797311	9.69321814842528e-05	9.13395863737575e-05	8.04916288705975e-05	0.0001529750216904	0.0001475468171837	0.0001560875666402	0.000140884963025
Candidatus.Lindowbacteria	9.38314786643189e-05	0.0001588829378146	0.0001305391265928	0.0001190253524	0.0001198136042642	0.0001226349589086	0.0001249981250281	0.0001862665451819	0.0001114460843846	0.0001139378273586	0.0001055479664763	9.62399910409317e-05	0.0001179658127463	0.0001316349055266	0.0001212330614681	0.0001350147562323
Candidatus.Ratteibacteria	2.39569732759963e-05	9.44087021796897e-05	0.0001405805978692	0.0001246932263238	7.27439740175641e-05	5.18175882712616e-05	4.49993250101248e-05	0.0001122087621578	4.21494806326708e-05	1.70056458744303e-05	2.23274544469185e-05	1.39985441514083e-05	4.26199065406335e-05	3.90565104309814e-05	6.36473572708013e-05	4.40265509453234e-05
Candidatus.Dadabacteria	8.38494064659871e-05	0.0001865147530867	0.0001867713657405	0.0002002648786413	0.0001454879480351	0.00013818023539	0.0001316646916962	0.0001952432461546	0.0001071596965237	7.82259710223794e-05	6.29228261685885e-05	8.74909009463016e-05	0.0001080719058708	0.0001301883681032	0.0001500259135668	0.0001174041358541
Candidatus.Firestonebacteria	4.19247032329935e-05	0.0001197378661791	0.0001144727725506	0.0001095788958603	6.70385642906963e-05	7.08173706373909e-05	4.83326083442082e-05	0.0001211854631304	5.21510523082199e-05	4.08135500986327e-05	4.26251403077535e-05	4.37454504731508e-05	6.16466505319878e-05	5.78614969347872e-05	6.9709010344211e-05	4.98967577380332e-05
Candidatus.Raymondbacteria	7.98565775866544e-05	0.0001151325636337	0.0001144727725506	0.0001039110219365	6.27595069955455e-05	5.3544841213637e-05	4.83326083442082e-05	0.000130162164103	6.50102158910686e-05	5.611863138562e-05	6.29228261685885e-05	5.4244358586707e-05	7.53459062057628e-05	6.07545717815266e-05	7.12244236125634e-05	8.07153433997596e-05
Candidatus.Riflebacteria	7.18709198279889e-05	0.0001496723327238	0.0001827547772299	0.0001624790524826	0.0001069764323787	0.000110544188312	0.0001099983500247	0.000172801493723	0.0001000157167554	6.80225834977212e-05	8.32205120294235e-05	6.64930847191892e-05	0.0001103551151498	0.0001055972319059	0.0001015326889796	9.09882052870017e-05
Candidatus.Wallbacteria	2.99462165949954e-05	5.7566281816884e-05	4.41824736160342e-05	5.10108653143119e-05	4.27905729515083e-05	3.97268176746339e-05	4.99992500112498e-05	7.63019582673172e-05	3.57198988412465e-05	3.57118563363036e-05	3.04465287912525e-05	3.14967243406686e-05	3.50092089440918e-05	3.32703607375026e-05	3.94007449771627e-05	3.96238958507911e-05
candidate.division.CPR1	1.19784866379982e-05	2.76318152721043e-05	3.81575908502114e-05	2.26714956952498e-05	1.99689340440372e-05	2.41815411932554e-05	1.83330583374583e-05	5.83485563220661e-05	1.57167554901485e-05	8.50282293721516e-06	1.6238148688668e-05	1.57483621703343e-05	1.29381859141209e-05	2.31445987739149e-05	1.97003724885814e-05	1.76106203781294e-05
Candidatus.Coatesbacteria	6.38852620693235e-05	0.0004305957879902	0.0003614929659493	0.0003759689702795	0.0001725886442377	0.0001830888118917	0.0001816639417075	0.0004802535020354	0.0001864578719513	7.31242772600503e-05	5.48037518242545e-05	6.47432667002632e-05	0.000182656742317	0.0002054083141184	0.0001454796737618	0.0002362758234065
Candidatus.Bipolaricaulota	5.58996043106581e-05	0.0001243431687244	0.0001144727725506	0.0001095788958603	5.56277448369608e-05	7.77263824068924e-05	7.33322333498331e-05	0.0001189412878872	6.28670219605938e-05	4.08135500986327e-05	3.45060659634195e-05	4.02458144352987e-05	7.07794876478378e-05	7.6666483438593e-05	6.06165307340965e-05	6.75073781161626e-05
Candidatus.Blackallbacteria	4.79139465519926e-05	5.52636305442086e-05	5.02073563818571e-05	4.91215740063745e-05	6.13331545638286e-05	5.18175882712616e-05	5.33325333453332e-05	5.38602058357533e-05	4.57214705167955e-05	3.91129855111897e-05	5.2773983238171e-05	4.54952684920768e-05	3.19649299054751e-05	3.90565104309814e-05	6.36473572708013e-05	3.96238958507911e-05
candidate.division.CPR2	9.9820721983318e-06	2.53291639994289e-05	2.811611957384e-05	3.02286609269997e-05	1.42635243171694e-05	1.72725294237539e-05	1.99997000044999e-05	3.59068038905022e-05	1.92887453742731e-05	1.70056458744303e-05	1.6238148688668e-05	2.79970883028165e-05	1.44603254334292e-05	8.67922454021808e-06	1.21233061468193e-05	1.76106203781294e-05
Candidatus.Fraserbacteria	2.7949802155329e-05	0.0001036193072703	9.63981242531656e-05	8.31288175492491e-05	5.134868754181e-05	6.56356118102647e-05	6.16657416805415e-05	0.0001054762364283	5.00078583777451e-05	2.04067750493164e-05	3.04465287912525e-05	1.74981801892603e-05	4.71863250985585e-05	4.77357349711994e-05	5.75857041973917e-05	4.69616543416783e-05
Candidatus.Fischerbacteria	3.19426310346617e-05	0.0001703961941779	0.000190787954251	0.0001719255090223	0.0002267900366429	0.000207270353085	0.0001733307333723	0.0001885107204251	6.21526239837689e-05	2.55084688116455e-05	2.63869916190855e-05	3.14967243406686e-05	6.84962783688753e-05	7.52199460152234e-05	0.0002136732708376	6.16371713234528e-05
Candidatus.Sumerlaeota	2.99462165949954e-05	6.21715843622347e-05	6.4265416168777e-05	6.04573218539993e-05	3.70851632246405e-05	5.87266000407632e-05	3.49994750078749e-05	6.50810820515352e-05	4.78646644472703e-05	3.40112917488606e-05	3.45060659634195e-05	3.49963603785206e-05	4.64252553389044e-05	4.91822723945691e-05	5.00086378556296e-05	5.28318611343881e-05
candidate.division.WOR.3	3.99282887933272e-06	8.28954458163129e-05	7.8323475955697e-05	8.69074001651241e-05	3.99378680880744e-05	4.83630823865108e-05	5.16658916782915e-05	8.97670097262555e-05	3.14335109802969e-05	2.21073396367594e-05	1.6238148688668e-05	2.62472702838905e-05	3.88145577423627e-05	3.76099730076117e-05	5.00086378556296e-05	2.49483788690166e-05
Candidatus.Wirthbacteria	1.59713155173309e-05	4.60530254535072e-05	4.01658851054857e-05	4.53429913904995e-05	3.28061059294897e-05	3.1090552962757e-05	4.99992500112498e-05	4.26393296199714e-05	2.50039291888725e-05	2.04067750493164e-05	1.6238148688668e-05	2.44974522649644e-05	2.05488835106626e-05	4.0503047854351e-05	4.394698478222e-05	3.08185856617264e-05
Candidatus.Abawacabacteria	1.79677299569972e-05	3.2237117817455e-05	2.811611957384e-05	2.64500783111247e-05	1.56898767488864e-05	1.20907705966277e-05	1.4999775003375e-05	2.69301029178767e-05	6.42958179142437e-06	1.36045166995442e-05	2.23274544469185e-05	1.22487261324822e-05	1.21771161544667e-05	2.31445987739149e-05	2.42466122936386e-05	2.34808271708392e-05
Candidatus.Absconditabacteria	9.9820721983318e-06	4.60530254535072e-05	4.61907678713085e-05	5.47894479301869e-05	2.5674343770905e-05	1.72725294237539e-05	2.83329083397082e-05	3.81509791336586e-05	2.28607352583977e-05	2.21073396367594e-05	1.42083801025845e-05	2.27476342460384e-05	1.90267439913542e-05	2.89307484673936e-05	2.27311990252862e-05	3.08185856617264e-05
candidate.division.CPR3	3.99282887933272e-06	2.30265127267536e-05	1.80746482974685e-05	1.70036217714373e-05	7.13176215858472e-06	6.90901176950155e-06	9.99985000224997e-06	1.57092267020947e-05	7.85837774507423e-06	3.40112917488606e-06	6.0893057582505e-06	1.74981801892603e-06	5.32748831757919e-06	8.67922454021808e-06	6.06165307340965e-06	1.17404135854196e-05
Candidatus.Delongbacteria	1.39749010776645e-05	2.99344665447797e-05	3.41410023396628e-05	3.58965348508121e-05	2.28216389074711e-05	1.20907705966277e-05	6.66656666816664e-06	3.59068038905022e-05	1.50023575133235e-05	1.36045166995442e-05	2.0297685860835e-05	1.57483621703343e-05	1.29381859141209e-05	8.67922454021808e-06	2.12157857569338e-05	1.46755169817745e-05
Candidatus.Calescamantes	1.99641443966636e-06	2.30265127267536e-06	1.20497655316457e-05	1.51143304634998e-05	1.14108194537355e-05	1.20907705966277e-05	3.33328333408332e-06	6.73252572946916e-06	7.1439797682493e-06	0.0	0.0	0.0	7.6106975965417e-06	1.44653742336968e-06	1.06078928784669e-05	2.9351033963549e-06
